image_file,time,truth,category,lower,estimate,upper
[1172]_01-12-2014_0310.jpg,2014-11-30 14:10:20,,new,22,22,23
[1173]_01-12-2014_0320.jpg,2014-11-30 14:20:20,,new,18,18,21
[1174]_01-12-2014_0330.jpg,2014-11-30 14:30:20,,new,21,22,23
[1175]_01-12-2014_0340.jpg,2014-11-30 14:40:20,,new,22,23,24
[1176]_01-12-2014_0350.jpg,2014-11-30 14:50:20,,new,20,21,23
[1177]_01-12-2014_0400.jpg,2014-11-30 15:00:20,,new,22,22,25
[1178]_01-12-2014_0410.jpg,2014-11-30 15:10:20,,new,21,23,23
[1179]_01-12-2014_0420.jpg,2014-11-30 15:20:20,,new,19,21,24
[1180]_01-12-2014_0430.jpg,2014-11-30 15:30:20,,new,21,23,24
[1181]_01-12-2014_0440.jpg,2014-11-30 15:40:20,,new,23,23,25
[1182]_01-12-2014_0450.jpg,2014-11-30 15:50:20,,new,20,21,21
[1183]_01-12-2014_0500.jpg,2014-11-30 16:00:20,,new,21,21,22
[1184]_01-12-2014_0510.jpg,2014-11-30 16:10:20,,new,20,20,20
[1185]_01-12-2014_0520.jpg,2014-11-30 16:20:20,,new,19,20,20
[1186]_01-12-2014_0530.jpg,2014-11-30 16:30:20,,new,20,20,21
[1187]_01-12-2014_0540.jpg,2014-11-30 16:40:20,,new,19,20,20
[1188]_01-12-2014_0550.jpg,2014-11-30 16:50:20,,new,18,19,20
[1189]_01-12-2014_0600.jpg,2014-11-30 17:00:20,,new,19,19,20
[1190]_01-12-2014_0610.jpg,2014-11-30 17:10:20,,new,20,20,23
[1191]_01-12-2014_0620.jpg,2014-11-30 17:20:20,23,train,22,22,23
[1192]_01-12-2014_0630.jpg,2014-11-30 17:30:20,,new,18,20,23
[1193]_01-12-2014_0640.jpg,2014-11-30 17:40:20,,new,20,21,23
[1194]_01-12-2014_0650.jpg,2014-11-30 17:50:20,,new,22,22,23
[1195]_01-12-2014_0700.jpg,2014-11-30 18:00:20,,new,20,21,22
[1196]_01-12-2014_0710.jpg,2014-11-30 18:10:20,,new,20,21,23
[1197]_01-12-2014_0720.jpg,2014-11-30 18:20:20,,new,24,24,25
[1198]_01-12-2014_0740.jpg,2014-11-30 18:40:20,,new,22,23,26
[1199]_01-12-2014_0750.jpg,2014-11-30 18:50:20,23,test,21,23,24
[1200]_01-12-2014_0800.jpg,2014-11-30 19:00:20,,new,21,25,25
[1201]_01-12-2014_0810.jpg,2014-11-30 19:10:20,,new,22,23,24
[1202]_01-12-2014_0820.jpg,2014-11-30 19:20:20,,new,21,22,23
[1203]_01-12-2014_0830.jpg,2014-11-30 19:30:20,,new,22,24,26
[1204]_01-12-2014_0840.jpg,2014-11-30 19:40:20,,new,24,25,28
[1205]_01-12-2014_0850.jpg,2014-11-30 19:50:20,,new,24,25,26
[1206]_01-12-2014_0900.jpg,2014-11-30 20:00:20,,new,28,28,30
[1207]_01-12-2014_0910.jpg,2014-11-30 20:10:20,,new,27,27,29
[1208]_01-12-2014_0920.jpg,2014-11-30 20:20:20,,new,27,27,27
[1209]_01-12-2014_0930.jpg,2014-11-30 20:30:20,,new,27,27,30
[1210]_01-12-2014_0940.jpg,2014-11-30 20:40:20,,new,26,26,29
[1211]_01-12-2014_0950.jpg,2014-11-30 20:50:20,,new,26,26,28
[1212]_01-12-2014_1000.jpg,2014-11-30 21:00:20,,new,27,28,31
[1213]_01-12-2014_1010.jpg,2014-11-30 21:10:20,29,train,29,29,30
[1214]_01-12-2014_1020.jpg,2014-11-30 21:20:20,,new,34,34,36
[1215]_01-12-2014_1030.jpg,2014-11-30 21:30:20,,new,31,31,32
[1216]_01-12-2014_1040.jpg,2014-11-30 21:40:20,,new,30,32,35
[1217]_01-12-2014_1050.jpg,2014-11-30 21:50:20,,new,32,32,35
[1218]_01-12-2014_1100.jpg,2014-11-30 22:00:20,,new,33,34,36
[1219]_01-12-2014_1110.jpg,2014-11-30 22:10:20,,new,30,30,33
[1220]_01-12-2014_1120.jpg,2014-11-30 22:20:20,,new,30,30,33
[1221]_01-12-2014_1130.jpg,2014-11-30 22:30:20,,new,30,30,31
